2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,23,2,23,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,23,23,2,2,2,2,23,23,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,23,2,2,2,2,23,2,23,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,2,23,2,2,2,2,23,2,2,23,23,2,2,2,2,2,23,2,2,2,2,2,2,23,23,2,2,2,2,2,2
23,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,23,23,23,2,23,2,2,23,2,2,2,2,2,2,2,2,23,23,2,23,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,23,2,2,2,23,2,2,23,23,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,23,2,23,2,2,23,23,2,2,2,23,2,23,2,2,2,2,23,2,23,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,23,23,23,23,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,23,23
2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,23,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,23,2,23,2,23,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,23,2,2,2,2,23,23,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,23,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,23,2,2,2,23,2,23,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,23,23,2,2,2,23,2,2,2,2,2,2,23,2,2,2,23,2,23,2,23,2,23,23,2,2,2,2,2,23,23,2,2,2,2,2,23,23,23,2,2,2,2,2,2,2,2,2,2,23,23,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,23,2,23,2,23,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,23,23,23,23,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,23,2,2,2,2,2,23,23,2,2,23,2,2,2,2,2,23,23,2,2,2,2,23,23,23,23,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,23,2,23,2,23,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,23,2,2,2,23,2,2,23,2,23,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,23,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2
23,2,2,23,2,23,2,2,2,2,23,2,2,2,2,23,2,2,23,2,2,2,23,23,23,23,23,2,2,2,23,23,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,23,2,2,2,23,2,2,23,2,23,2,2,23,2,23,23,2,23,23,2,2,23,2,2,2,23,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,23,2,2,23,2,2,2,2,23,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,23,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,23,2,23,2,23,23,2,2,23,23,2,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,23,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,23,2,23,23,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,23,2,23,23,2,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,23,23,23,2,23,2,23,23,23,2,2,2,2,2,2,2,2,23,23,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,23,23,2,2,23,2,23,2,2,2,23,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,23,23,23,2,2,2,23,2,23,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,2
2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,23,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,23,2,2,2,2,23,23,2,2,2,23,2,2,23,2,23,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,23,2,2,2,23,2,2,2,2,2,2,23,23,2,2,2,23,2,2,23,2,2,2,23,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,23,23,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,23,2,2,23,2,23,23,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,23,23,2,2,2,2,2,2,2,23,23,2,2,23,23,2,23,2,2,23,23,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23
2,2,2,2,2,23,2,2,23,2,2,2,2,2,23,2,2,2,23,23,2,2,2,2,2,2,2,23,2,23,23,2,23,23,2,2,2,23,2,2,23,2,2,2,23,2,2,23,2,23,23,2,2,2,2,2,2,2,23,2,2,2,23,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,23,2,2,2,2,2,23,2,2,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2
2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,23,23,23,2,23,2,2,2,2,2,2,2,2,2,2,23,23,2,2,23,2,2,23,2,2,2,2,2,23,2,2,2,23,2,2,2,23,2,23,23,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,23,23,2,2,23,23,2,23,2,2,23,23,2,23,23,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,23,23,23,2,2,2,2,2,2,2,23,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2
2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,23,2,2,23,2,2,2,2,2,2,2,23,2,23,23,23,2,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,23,2,23,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,23,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,23,2,23,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,23,23,2,2,2,2,2,23,2,23,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,23,23,2,2,23,2
2,23,2,2,2,2,2,23,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,23,23,2,2,2,2,23,23,2,2,2,2,2,23,23,2,2,2,23,2,2,23,2,23,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,23,2,23,23,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,2,23,2,2,23,2,2,2,2,2,23,23,23,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,23,2,2,23,2,23,2,2,2,2,23,2,2,2,2,2,23,2,2,23,2,2,2,2,23
2,23,23,2,2,2,23,2,2,23,2,23,2,2,2,23,23,2,2,2,2,2,23,23,23,2,2,2,2,23,2,2,2,2,2,23,2,2,23,2,23,2,2,23,23,2,2,23,23,23,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,23,23,2,23,2,2,2,2,23,2,2,2,23,23,2,2,23,2,2,23,2,23,2,2,2,23,2,23,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,23,23,2,2,2,23,23,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,23,23,23,2,23,2,23,2,2,2,2,2,23,23,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,23,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2
2,2,2,2,2,23,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,23,2,2,23,2,2,2,23,23,2,2,2,23,2,23,23,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,23,2,23,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,23,23,23,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,23,23,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,23,23,23,2,23,2,2,2,2,2,2,2,2,2,2,2,23,23,23,2,2,2,23,2,2,23,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,23,23,23,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,23,2,23,2,23,23,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2
2,2,2,2,2,2,23,2,2,23,23,2,2,23,2,2,23,2,2,23,23,2,2,2,2,23,2,2,23,2,23,2,2,2,2,2,2,2,23,23,2,2,2,23,2,2,2,2,2,2,2,2,23,23,23,2,2,23,2,2,23,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,23,2,2,2,2,2,2,23,23,23,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,23,23,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,2,23,23,23,2,23,2,2,2,23,2,23,23,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,23,23,2,2,2,23,2,2,2,2,2,23,2,2,2,23,2,2,2,23,2,2,23,23,23
2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,23,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,23,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,23,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2
2,2,2,23,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,23,23,2,23,2,2,2,23,23,2,23,23,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,23,2,2,23,2,2,2,2,2,23,2,2,2,2,2,23,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,2,23,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,23,23,23,2,2,23,2,2,2,2,2,23,23,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,23,23,2,2,2,2,2,23,2,23,23,2,2,2,2,2,2,2,2,23,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,23,23,2,23,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,23,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,23,2,23,23,23,2,2,23,2,2,2,2,2,2,2,2,23,2,23,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,2,2,23,2,23,2,2,23,23,23,2,2,23,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,23,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,23,2,2,23,2,23,2,2,2,23,2,23,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,23,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,23,2,2,2,23,23,2,2,2,23
23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,23,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,23,2,2,23,2,2,2,2,2,2,23,2,2,2,23,2,2,2,23,2,2,2,23,2,23,2,2,23,2,2,2,2,2,2,23,2,23,2,2,23,2,2,2,2,2,2,23,2,23,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,23,2,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,23,2,2,2,2,23,2,23,2,2,23,23,23,2,2,23,2,2,2,23,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,23,23,2,2,2,2,2,23,23,2,2,2,23,2,2,23,2,2,2,23,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23
2,2,2,2,2,23,2,2,23,2,23,2,2,2,2,2,23,2,2,2,2,23,2,23,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,23,2,23,2,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,23,2,2,2,23,23,23,2,2,23,2,2,2,2,23,23,2,23,2,2,2,2,23,23,23,2,2,2,23,23,2,23,2,2,2,23,2,2,2,2,2,23,2,23,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,23,23,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,23,2,2,23,23,23,2,2,2,23,2,2,2,2,23,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,23,23,2,23,2,23,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,2,23,2,2,23,2,2,23,23,2,2,23,2,23,2,2,23,23,2,2,2,23,23,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,23,23,2,2,2,23,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,23,2,2,2,23,2,2,23,2,2,2,23,2,23,23,2,2,2,23,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,23,23,2,2,2,2,23,23,2,2,2,2,2,2,2,23,2,2,23,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,23,23,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,23,2,2,2,23,23,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,23,2,23,2,23,23,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,23,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,23,2,2,2,23,23,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,23,2,2,2,2,23,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,23,2,2,23,2,2,2,23,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,23,2,2,2,2,2,2,2,23,2,23,2,23
2,2,2,23,2,2,23,2,2,23,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,2,2,2,23,2,23,2,2,23,2,2,2,2,2,2,2,23,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,23,23,23,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,2,2,23,2,2,2,2,23,2,23,2,2,2,23,2,2,23,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,23,23,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,23,23,2,23,2,2,2,2,2,23,2,2,2,23,2,2,23,2,2,2,2,2,2,2,23,23,23,23,23,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,2,2,2
2,2,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,23,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,23,2,2,23,2,2,23,2,2,2,2,23,23,2,2,2,23,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,23,23,2,2,2,2,2,23,23,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2
2,2,23,2,2,23,2,2,23,2,2,2,23,2,23,2,2,2,2,23,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,23,23,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,23,2,23,23,23,2,2,23,2,2,2,2,2,23,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,23,23,2,2,2,2,2,2,23,2,2,2,2,23,2,2,2,23,2,23,23,23,2,23,2,2,23,23,2,2,23,2,2,2,2,2,2,23,23,2,23,2,2,2,2,23,23,2,2,23,2,2,2,2,23,2,2,2,23,23,2,23,2,2,2,2,23,23,2,23,2,23,2,23,23
2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,23,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,23,23,2,23,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,23,23,23,2,23,2,2,2,23,23,23,2,2,2,2,2,2,2,2,2,23,2,2,23,23,2,2,23,23,23,2,23,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,23,2,23,23,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,23,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,23,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,23,2,2,2,2,23,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,2,2,23,23,23,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,23,2,2,23,23,23,23,2,2,2,2,2,2,2,2,23,2,23,2,2,23,2,2,2,2,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,23,23,23,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,23,23,23,2,2,2,23,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,23,2,2,23,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,23,2,2,2,2,23,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,23,23,23,23,23,2,23,23,2,2,23,2,23,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,23,2,2,2,2,23,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,23,2,2,2
2,2,2,2,23,2,2,2,2,2,2,2,23,23,2,2,23,2,2,2,23,2,2,23,2,2,2,2,2,23,2,2,2,23,2,2,2,2,2,23,23,23,2,23,2,2,2,2,2,23,2,2,2,2,2,23,2,2,23,2,2,2,2,23,2,2,2,23,23,2,2,2,23,2,2,2,2,2,2,23,23,2,23,2,23,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,23,2,2,2,2,23,2,23,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,2,23,2,2,2,2,23,23,2,2,2,2,2,23,2,2,2,23,23,2,2,2,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,2,2,2,2,2,2,2,23,2,2,2,2,2,2,23,2,2,23,2,2,2,2,2,23,23
